region,energy_ratio,elevation,2,1,0,min_esa_voltage,max_esa_voltage
OA,1.7241379310344827,8.5,-0.2782159659437506,3.244806876469664,-11.458144895900134,132.27513227513228,8465.608465608466
OA,1.7241379310344827,9.0,-0.3448525231029141,4.037092319203461,-14.262512182619357,132.27513227513228,8465.608465608466
OA,1.7241379310344827,9.5,-0.35228041848218605,4.0287445129710315,-14.603851553775097,132.27513227513228,8465.608465608466
OA,1.7241379310344827,10.0,7.948128426427676,-117.45113981322297,298.3302321703559,132.27513227513228,8465.608465608466
OA,1.7391304347826086,-0.5,0.2094660330440118,-2.9039700214862485,4.344580877000924,132.27513227513228,8465.608465608466
OA,1.7391304347826086,0.0,-0.06144680605311645,0.9146601752333254,-6.910893540006452,132.27513227513228,8465.608465608466
OA,1.7391304347826086,0.5,0.23822866802861353,-3.3575088812829805,8.04312892683783,132.27513227513228,8465.608465608466
OA,1.7391304347826086,1.0,0.20561542173680172,-2.8341831370241715,6.56268425099671,132.27513227513228,8465.608465608466
OA,1.7391304347826086,1.5,0.043400791739181516,-0.6116377923037031,0.2859360019249556,132.27513227513228,8465.608465608466
OA,1.7391304347826086,2.0,-0.0342143241094177,0.43712467628773777,-2.554877821250798,132.27513227513228,8465.608465608466
OA,1.7391304347826086,2.5,-0.026526777877471364,0.30567226623137,-1.760259112033216,132.27513227513228,8465.608465608466
OA,1.7391304347826086,3.0,0.004108984419691955,-0.14267044871794238,-0.04728589284705503,132.27513227513228,8465.608465608466
OA,1.7391304347826086,3.5,0.016608492632737643,-0.35289284596509596,0.8131212947547373,132.27513227513228,8465.608465608466
OA,1.7391304347826086,4.0,0.01733587874259386,-0.3813050693151365,1.0084570422472963,132.27513227513228,8465.608465608466
OA,1.7391304347826086,4.5,0.007339411534059548,-0.22196947937968317,0.4160037493242993,132.27513227513228,8465.608465608466
OA,1.7391304347826086,5.0,0.006064725733326859,-0.1909465808711161,0.2607295743079549,132.27513227513228,8465.608465608466
OA,1.7391304347826086,5.5,-0.002761687393950792,-0.07565698038212446,-0.2102907531827225,132.27513227513228,8465.608465608466
OA,1.7391304347826086,6.0,-0.005032041229711789,-0.062291997042742256,-0.3363254293425628,132.27513227513228,8465.608465608466
OA,1.7391304347826086,6.5,-0.01940814339413751,0.10202429951943862,-0.9184130772049648,132.27513227513228,8465.608465608466
OA,1.7391304347826086,7.0,-0.03959597990263715,0.3295247916698907,-1.7085836343047924,132.27513227513228,8465.608465608466
OA,1.7391304347826086,7.5,-0.07483526084797854,0.778686511819914,-3.3040068786261445,132.27513227513228,8465.608465608466
OA,1.7391304347826086,8.0,-0.1451339223557844,1.6349881142464233,-6.111098873007451,132.27513227513228,8465.608465608466
OA,1.7391304347826086,8.5,-0.17660493442663971,2.0046957689209117,-7.454661904411245,132.27513227513228,8465.608465608466
OA,1.7391304347826086,9.0,-0.3294644077565369,3.9075265463384685,-13.704150124470887,132.27513227513228,8465.608465608466
OA,1.7391304347826086,9.5,-0.362125510829688,4.219120410209043,-14.827252914434835,132.27513227513228,8465.608465608466
OA,1.7391304347826086,10.0,-0.4020517886044169,4.029066998397669,-13.4342881102564,132.27513227513228,8465.608465608466
OA,1.7391304347826086,10.5,1.5997442485400915,-25.76897164675811,89.43595787385989,132.27513227513228,8465.608465608466
OA,1.7543859649122806,-0.5,-0.053374456845682504,0.8195984725209988,-6.815695363721556,132.27513227513228,8465.608465608466
OA,1.7543859649122806,0.0,0.03349244482237576,-0.4534009738801823,-1.8208931427758155,132.27513227513228,8465.608465608466
OA,1.7543859649122806,0.5,0.12242852049279379,-1.5975129299068629,2.451874519999803,132.27513227513228,8465.608465608466
OA,1.7543859649122806,1.0,-0.0016363103025974818,0.09270108794112328,-1.908043216893713,132.27513227513228,8465.608465608466
OA,1.7543859649122806,1.5,-0.010060618925586209,0.11768919586249126,-1.2761038437444632,132.27513227513228,8465.608465608466
OA,1.7543859649122806,2.0,0.004532978263629098,-0.1359106113428769,-0.05796108838168165,132.27513227513228,8465.608465608466
OA,1.7543859649122806,2.5,0.00926763019803812,-0.22265919147446683,0.3524314795446046,132.27513227513228,8465.608465608466
OA,1.7543859649122806,3.0,0.01862787306104688,-0.3731037783033646,0.9571865784734517,132.27513227513228,8465.608465608466
OA,1.7543859649122806,3.5,0.02228804367082848,-0.4389140743500332,1.247902371193787,132.27513227513228,8465.608465608466
